reading_date,district,temp_c,rainfall_mm,humidity_percent
2026-05-12,Saharanpur,24.5,105.48,61.0
2026-05-12,Sirsa,37.1,17.27,63.0
2026-05-13,Agra,26.72,75.32,58.25
2026-05-13,Ambala,26.45,13.7,51.0
2026-05-13,Amritsar,31.63,47.72,54.0
2026-05-13,Bathinda,32.93,37.12,59.33
2026-05-13,Fatehabad,19.8,48.01,31.0
2026-05-13,Ferozepur,35.9,14.1,65.0
2026-05-13,Hisar,30.13,28.95,78.67
2026-05-13,Jalandhar,24.3,63.99,73.67
2026-05-13,Karnal,27.2,32.51,30.0
2026-05-13,Kurukshetra,29.3,41.32,62.33
2026-05-13,Ludhiana,25.85,55.16,44.5
2026-05-13,Meerut,39.9,14.1,49.0
2026-05-13,Moga,32.4,107.34,63.4
2026-05-13,Muzaffarnagar,21.7,26.9,51.0
2026-05-13,Sirsa,36.4,0.76,31.0
2026-05-14,Agra,22.98,121.81,84.33
2026-05-14,Ambala,24.78,114.09,61.75
2026-05-14,Amritsar,28.0,53.8,76.0
2026-05-14,Bareilly,27.28,54.6,54.25
2026-05-14,Bathinda,33.47,23.0,72.5
2026-05-14,Fatehabad,27.05,2.47,62.5
2026-05-14,Ferozepur,31.92,89.19,46.75
2026-05-14,Hisar,31.98,109.14,56.0
2026-05-14,Jalandhar,21.2,218.73,56.0
2026-05-14,Karnal,31.7,0.0,44.0
2026-05-14,Kurukshetra,28.82,116.6,72.2
2026-05-14,Ludhiana,24.3,45.1,56.0
2026-05-14,Meerut,21.5,4.0,88.0
2026-05-14,Moga,29.36,89.19,49.25
2026-05-14,Patiala,19.2,12.4,64.0
2026-05-14,Saharanpur,32.2,33.2,45.33
2026-05-14,Sirsa,16.8,13.1,30.0
2026-05-15,Agra,27.0,38.38,41.5
2026-05-15,Ambala,30.75,70.02,62.0
2026-05-15,Amritsar,22.7,0.0,60.5
2026-05-15,Bareilly,22.65,46.1,71.5
2026-05-15,Bathinda,36.02,148.87,46.0
2026-05-15,Fatehabad,29.65,10.9,77.0
2026-05-15,Ferozepur,27.98,98.41,64.25
2026-05-15,Hisar,28.83,40.02,72.33
2026-05-15,Jalandhar,26.92,93.68,60.0
2026-05-15,Karnal,26.77,82.42,67.5
2026-05-15,Kurukshetra,28.34,121.48,48.5
2026-05-15,Ludhiana,24.83,49.72,69.67
2026-05-15,Meerut,29.53,42.73,64.67
2026-05-15,Moga,30.75,39.2,87.0
2026-05-15,Muzaffarnagar,30.85,33.0,44.5
2026-05-15,Patiala,27.0,68.2,39.0
2026-05-15,Saharanpur,26.15,55.15,80.0
2026-05-15,Sirsa,22.45,107.01,53.0
2026-05-16,Agra,25.05,15.43,39.0
2026-05-16,Ambala,20.4,69.81,63.67
2026-05-16,Amritsar,36.57,65.37,62.67
2026-05-16,Bareilly,30.65,84.1,41.67
2026-05-16,Bathinda,29.28,81.2,59.0
2026-05-16,Fatehabad,31.25,65.7,52.33
2026-05-16,Ferozepur,29.23,48.0,55.33
2026-05-16,Hisar,34.5,4.4,49.0
2026-05-16,Jalandhar,30.2,18.8,73.0
2026-05-16,Karnal,25.42,84.41,63.4
2026-05-16,Kurukshetra,23.6,55.3,57.0
2026-05-16,Ludhiana,29.75,122.17,84.0
2026-05-16,Meerut,27.72,81.0,65.75
2026-05-16,Moga,30.0,36.8,38.0
2026-05-16,Muzaffarnagar,25.77,23.4,63.0
2026-05-16,Patiala,30.25,14.6,73.0
2026-05-16,Saharanpur,27.67,56.42,49.0
2026-05-16,Sirsa,28.78,62.1,55.67
2026-05-17,Agra,23.4,110.49,67.67
2026-05-17,Ambala,26.75,121.46,61.33
2026-05-17,Amritsar,31.95,76.2,45.5
2026-05-17,Bareilly,18.65,94.35,63.5
2026-05-17,Bathinda,27.85,10.8,86.0
2026-05-17,Fatehabad,29.6,71.5,74.5
2026-05-17,Ferozepur,30.0,127.84,67.5
2026-05-17,Hisar,38.3,49.5,81.0
2026-05-17,Jalandhar,23.57,165.63,58.8
2026-05-17,Karnal,25.12,59.5,41.75
2026-05-17,Kurukshetra,24.1,47.24,95.0
2026-05-17,Meerut,28.6,40.3,70.6
2026-05-17,Moga,32.22,42.4,65.67
2026-05-17,Muzaffarnagar,35.8,45.4,83.0
2026-05-17,Patiala,29.47,42.47,52.67
2026-05-17,Saharanpur,28.85,25.72,58.0
2026-05-17,Sirsa,21.3,91.38,70.67
2026-05-18,Agra,27.22,129.4,77.5
2026-05-18,Ambala,21.5,110.08,63.75
2026-05-18,Amritsar,28.3,117.52,79.67
2026-05-18,Bareilly,24.7,93.86,51.0
2026-05-18,Bathinda,26.27,136.52,64.0
2026-05-18,Fatehabad,22.37,33.3,54.33
2026-05-18,Ferozepur,16.6,68.7,60.0
2026-05-18,Hisar,33.36,25.47,68.4
2026-05-18,Jalandhar,29.05,140.58,80.67
2026-05-18,Karnal,37.4,36.7,82.0
2026-05-18,Ludhiana,30.23,53.5,63.0
2026-05-18,Meerut,21.15,121.4,68.5
2026-05-18,Moga,32.6,32.71,68.5
2026-05-18,Muzaffarnagar,32.58,113.87,60.0
2026-05-18,Patiala,15.7,28.5,75.0
2026-05-18,Saharanpur,27.7,48.81,68.0
2026-05-18,Sirsa,23.6,12.0,52.5
2026-05-19,Agra,24.1,33.7,59.0
2026-05-19,Ambala,28.35,66.6,67.25
2026-05-19,Amritsar,28.87,101.1,55.67
2026-05-19,Bareilly,37.2,8.13,66.0
2026-05-19,Bathinda,27.98,101.41,73.0
2026-05-19,Fatehabad,29.25,85.27,70.0
2026-05-19,Ferozepur,22.75,87.6,57.5
2026-05-19,Hisar,20.82,135.47,37.0
2026-05-19,Jalandhar,34.13,72.1,74.67
2026-05-19,Karnal,32.9,15.6,53.67
2026-05-19,Kurukshetra,28.7,0.0,83.0
2026-05-19,Ludhiana,32.4,37.6,69.0
2026-05-19,Meerut,33.9,15.55,61.5
2026-05-19,Moga,31.15,29.3,56.5
2026-05-19,Muzaffarnagar,25.4,17.6,72.5
2026-05-19,Sirsa,32.15,50.4,73.0
2026-05-20,Agra,29.0,101.1,59.67
2026-05-20,Ambala,16.2,32.51,40.0
2026-05-20,Amritsar,36.2,10.9,32.0
2026-05-20,Bareilly,27.34,92.1,60.2
2026-05-20,Fatehabad,29.57,18.4,59.0
2026-05-20,Ferozepur,20.0,44.9,31.0
2026-05-20,Hisar,30.75,99.56,72.5
2026-05-20,Jalandhar,20.6,8.7,79.0
2026-05-20,Karnal,29.87,107.84,60.0
2026-05-20,Kurukshetra,26.9,45.3,66.0
2026-05-20,Ludhiana,23.3,53.32,47.0
2026-05-20,Meerut,31.9,13.21,63.0
2026-05-20,Saharanpur,29.37,62.09,55.67
2026-05-21,Agra,29.47,62.8,64.0
2026-05-21,Ambala,22.4,9.4,89.0
2026-05-21,Amritsar,20.8,32.8,74.0
2026-05-21,Bareilly,22.97,91.8,70.0
2026-05-21,Bathinda,31.89,149.5,77.0
2026-05-21,Fatehabad,34.7,46.5,77.0
2026-05-21,Ferozepur,22.0,48.4,52.5
2026-05-21,Hisar,24.45,68.2,34.0
2026-05-21,Karnal,24.47,31.7,61.0
2026-05-21,Kurukshetra,26.97,47.9,79.67
2026-05-21,Ludhiana,25.13,226.11,73.0
2026-05-21,Meerut,18.65,0.0,61.0
2026-05-21,Moga,33.35,45.5,80.0
2026-05-21,Muzaffarnagar,26.3,135.49,62.8
2026-05-21,Patiala,31.7,58.1,76.0
2026-05-21,Saharanpur,25.1,3.3,76.0
2026-05-21,Sirsa,26.08,105.1,55.25
2026-05-22,Agra,23.1,45.72,95.0
2026-05-22,Ambala,19.05,69.62,85.0
2026-05-22,Amritsar,30.6,58.93,49.5
2026-05-22,Bareilly,35.8,76.9,76.5
2026-05-22,Bathinda,25.63,148.47,71.75
2026-05-22,Fatehabad,31.07,45.82,85.33
2026-05-22,Ferozepur,21.07,30.2,77.0
2026-05-22,Hisar,27.9,0.7,76.0
2026-05-22,Jalandhar,24.14,38.7,72.2
2026-05-22,Karnal,23.6,4.83,63.0
2026-05-22,Kurukshetra,29.0,27.69,88.0
2026-05-22,Ludhiana,19.8,0.0,72.0
2026-05-22,Meerut,24.82,176.69,88.0
2026-05-22,Moga,35.9,34.9,
2026-05-22,Muzaffarnagar,33.15,90.17,64.0
2026-05-22,Patiala,28.3,43.6,60.0
2026-05-22,Saharanpur,23.87,65.35,65.5
2026-05-22,Sirsa,33.23,50.59,66.67
2026-05-23,Agra,27.32,175.42,62.33
2026-05-23,Ambala,23.62,135.71,64.6
2026-05-23,Amritsar,29.8,77.29,61.33
2026-05-23,Bareilly,29.5,60.9,77.5
2026-05-23,Bathinda,21.7,19.3,58.33
2026-05-23,Fatehabad,28.12,132.18,55.75
2026-05-23,Ferozepur,28.34,116.87,76.6
2026-05-23,Jalandhar,28.5,99.01,62.25
2026-05-23,Karnal,29.8,73.8,45.5
2026-05-23,Kurukshetra,34.7,0.0,34.0
2026-05-23,Ludhiana,30.62,114.94,62.5
2026-05-23,Meerut,32.37,73.81,58.0
2026-05-23,Moga,32.98,36.31,50.75
2026-05-23,Saharanpur,25.0,51.93,70.0
2026-05-23,Sirsa,25.95,39.1,72.5
2026-05-24,Agra,24.27,67.31,67.33
2026-05-24,Ambala,34.6,0.0,50.0
2026-05-24,Amritsar,23.95,26.8,71.0
2026-05-24,Bareilly,36.8,35.3,39.0
2026-05-24,Bathinda,20.6,19.81,60.5
2026-05-24,Fatehabad,18.15,43.6,67.5
2026-05-24,Ferozepur,25.33,81.2,47.67
2026-05-24,Hisar,24.62,121.03,68.8
2026-05-24,Jalandhar,34.93,66.4,65.5
2026-05-24,Karnal,21.97,86.62,55.33
2026-05-24,Kurukshetra,29.53,72.1,67.67
2026-05-24,Ludhiana,25.03,64.32,54.67
2026-05-24,Meerut,29.22,61.57,60.6
2026-05-24,Moga,19.87,68.3,69.0
2026-05-24,Muzaffarnagar,15.8,49.78,92.0
2026-05-24,Patiala,25.57,80.78,76.33
2026-05-24,Saharanpur,25.9,15.8,40.0
2026-05-24,Sirsa,25.4,45.72,69.0
2026-05-25,Agra,22.0,63.6,83.0
2026-05-25,Ambala,25.62,102.99,66.67
2026-05-25,Amritsar,25.15,62.2,46.0
2026-05-25,Bareilly,27.7,58.8,64.5
2026-05-25,Bathinda,24.02,73.41,73.0
2026-05-25,Fatehabad,25.15,76.08,61.75
2026-05-25,Ferozepur,32.5,15.1,75.0
2026-05-25,Hisar,24.92,153.8,68.4
2026-05-25,Jalandhar,24.7,1.4,61.5
2026-05-25,Karnal,34.8,21.7,44.0
2026-05-25,Kurukshetra,30.78,27.1,41.67
2026-05-25,Ludhiana,31.83,63.23,54.67
2026-05-25,Meerut,25.7,28.4,85.0
2026-05-25,Moga,36.25,32.07,42.5
2026-05-25,Muzaffarnagar,32.9,21.6,82.0
2026-05-25,Patiala,28.3,30.7,73.5
2026-05-25,Saharanpur,37.4,30.73,50.0
2026-05-25,Sirsa,26.15,28.96,74.0
2026-05-26,Agra,22.61,142.03,54.57
2026-05-26,Ambala,26.7,79.7,44.5
2026-05-26,Amritsar,22.37,62.61,39.67
2026-05-26,Bareilly,32.4,45.97,51.0
2026-05-26,Bathinda,22.45,14.6,77.5
2026-05-26,Fatehabad,28.2,6.6,38.0
2026-05-26,Ferozepur,29.07,16.0,70.33
2026-05-26,Hisar,28.28,89.22,58.5
2026-05-26,Jalandhar,28.07,64.54,42.0
2026-05-26,Karnal,20.3,106.0,60.0
2026-05-26,Kurukshetra,29.9,45.97,
2026-05-26,Ludhiana,27.55,144.32,46.4
2026-05-26,Meerut,22.95,8.9,93.0
2026-05-26,Moga,31.4,34.4,71.0
2026-05-26,Muzaffarnagar,30.03,77.6,69.67
2026-05-26,Patiala,21.5,30.3,78.0
2026-05-26,Saharanpur,36.9,0.0,54.0
2026-05-26,Sirsa,25.6,17.78,45.0
2026-05-27,Agra,31.9,61.11,37.5
2026-05-27,Ambala,25.17,72.48,59.0
2026-05-27,Amritsar,37.45,37.13,48.5
2026-05-27,Bareilly,36.25,73.56,50.5
2026-05-27,Bathinda,27.87,98.07,66.67
2026-05-27,Fatehabad,26.65,94.62,71.75
2026-05-27,Ferozepur,23.33,168.95,68.71
2026-05-27,Hisar,28.1,105.9,41.0
2026-05-27,Jalandhar,28.46,104.6,52.8
2026-05-27,Karnal,25.03,163.78,59.17
2026-05-27,Kurukshetra,28.25,43.5,
2026-05-27,Ludhiana,28.15,87.6,68.25
2026-05-27,Meerut,36.2,3.5,72.0
2026-05-27,Moga,28.88,76.42,82.0
2026-05-27,Muzaffarnagar,22.25,41.4,68.0
2026-05-27,Patiala,23.9,13.72,
2026-05-27,Saharanpur,26.9,5.1,90.0
2026-05-27,Sirsa,32.4,23.61,75.67
2026-05-28,Agra,21.67,56.08,70.67
2026-05-28,Ambala,18.1,43.1,56.0
2026-05-28,Amritsar,21.55,119.54,39.6
2026-05-28,Bareilly,24.67,55.9,75.33
2026-05-28,Bathinda,18.55,6.9,84.0
2026-05-28,Fatehabad,22.22,133.61,60.8
2026-05-28,Ferozepur,26.78,85.33,63.0
2026-05-28,Hisar,31.65,59.3,53.75
2026-05-28,Jalandhar,35.6,62.27,66.5
2026-05-28,Karnal,26.9,35.31,78.0
2026-05-28,Kurukshetra,21.1,0.0,67.0
2026-05-28,Ludhiana,21.45,74.05,72.25
2026-05-28,Meerut,35.6,0.0,54.0
2026-05-28,Moga,32.87,58.92,75.33
2026-05-28,Muzaffarnagar,24.3,21.1,30.0
2026-05-28,Patiala,30.33,79.52,54.33
2026-05-28,Saharanpur,31.8,40.4,52.0
2026-05-28,Sirsa,25.75,99.3,79.75
2026-05-29,Agra,25.43,25.09,47.0
2026-05-29,Ambala,32.72,64.58,71.0
2026-05-29,Amritsar,31.8,34.7,63.5
2026-05-29,Bareilly,32.3,13.8,78.0
2026-05-29,Bathinda,28.0,92.89,66.67
2026-05-29,Fatehabad,30.7,75.61,66.5
2026-05-29,Ferozepur,26.92,70.2,67.5
2026-05-29,Hisar,23.0,101.87,75.0
2026-05-29,Jalandhar,34.3,7.4,
2026-05-29,Karnal,24.02,150.45,57.0
2026-05-29,Kurukshetra,25.7,38.57,45.0
2026-05-29,Ludhiana,15.35,53.6,92.0
2026-05-29,Meerut,28.95,36.2,64.0
2026-05-29,Moga,22.6,25.6,52.5
2026-05-29,Muzaffarnagar,20.8,35.0,73.0
2026-05-29,Patiala,24.8,65.1,59.75
2026-05-29,Saharanpur,28.0,49.13,62.67
2026-05-29,Sirsa,17.25,76.2,63.0
2026-05-30,Agra,22.33,31.9,64.0
2026-05-30,Ambala,26.17,134.52,70.4
2026-05-30,Amritsar,33.77,82.1,60.67
2026-05-30,Bareilly,32.97,100.78,56.67
2026-05-30,Bathinda,32.7,64.4,76.5
2026-05-30,Fatehabad,30.45,43.3,93.0
2026-05-30,Hisar,30.63,36.4,58.0
2026-05-30,Jalandhar,30.6,17.6,66.0
2026-05-30,Karnal,27.77,114.89,57.0
2026-05-30,Kurukshetra,29.4,63.9,60.67
2026-05-30,Meerut,25.95,61.82,59.75
2026-05-30,Moga,24.85,84.15,42.5
2026-05-30,Muzaffarnagar,34.8,27.7,50.0
2026-05-30,Patiala,15.0,3.9,60.0
2026-05-30,Saharanpur,28.58,96.62,71.4
2026-05-30,Sirsa,27.15,89.0,64.5
2026-05-31,Agra,16.5,18.8,40.0
2026-05-31,Ambala,31.05,23.37,77.0
2026-05-31,Amritsar,32.45,8.3,75.0
2026-05-31,Bathinda,25.68,153.0,69.75
2026-05-31,Fatehabad,29.25,13.21,34.0
2026-05-31,Ferozepur,29.4,47.75,52.0
2026-05-31,Hisar,21.2,27.4,75.0
2026-05-31,Jalandhar,22.98,103.4,54.75
2026-05-31,Karnal,26.95,66.56,81.0
2026-05-31,Kurukshetra,26.43,86.0,62.67
2026-05-31,Ludhiana,30.05,75.4,58.0
2026-05-31,Meerut,28.0,23.8,93.0
2026-05-31,Moga,36.0,10.41,94.0
2026-05-31,Patiala,29.82,59.0,78.75
2026-05-31,Saharanpur,21.6,3.8,88.0
2026-05-31,Sirsa,29.85,34.6,48.0
2026-06-01,Agra,31.3,104.18,58.25
2026-06-01,Ambala,38.5,42.16,75.0
2026-06-01,Amritsar,26.13,74.5,61.33
2026-06-01,Bareilly,31.48,132.44,80.0
2026-06-01,Bathinda,17.8,35.9,94.0
2026-06-01,Fatehabad,23.7,49.6,66.67
2026-06-01,Ferozepur,29.2,13.8,
2026-06-01,Hisar,21.5,57.56,56.25
2026-06-01,Jalandhar,26.25,54.89,59.75
2026-06-01,Karnal,30.2,0.0,32.0
2026-06-01,Kurukshetra,27.75,38.45,86.0
2026-06-01,Ludhiana,33.2,13.6,86.0
2026-06-01,Meerut,25.6,113.66,74.0
2026-06-01,Moga,26.78,81.43,61.25
2026-06-01,Muzaffarnagar,30.2,35.65,59.5
2026-06-01,Patiala,30.7,1.78,86.5
2026-06-01,Saharanpur,27.0,23.37,71.0
2026-06-01,Sirsa,26.4,19.6,36.0
2026-06-02,Agra,27.83,13.46,68.0
2026-06-02,Ambala,22.9,3.8,57.0
2026-06-02,Amritsar,29.6,86.0,53.0
2026-06-02,Bareilly,27.67,61.1,83.67
2026-06-02,Bathinda,21.2,35.1,56.5
2026-06-02,Fatehabad,29.66,130.86,59.8
2026-06-02,Ferozepur,32.73,89.7,74.0
2026-06-02,Hisar,28.63,134.2,60.0
2026-06-02,Jalandhar,26.0,86.65,62.75
2026-06-02,Karnal,26.95,152.99,54.0
2026-06-02,Kurukshetra,30.5,13.2,72.5
2026-06-02,Meerut,26.87,57.4,57.67
2026-06-02,Moga,21.97,62.51,62.33
2026-06-02,Patiala,30.1,18.9,55.0
2026-06-02,Saharanpur,29.0,0.0,94.0
2026-06-02,Sirsa,27.3,48.1,39.0
2026-06-03,Agra,26.7,50.38,43.5
2026-06-03,Ambala,25.48,94.5,68.33
2026-06-03,Amritsar,28.47,82.8,54.67
2026-06-03,Bareilly,21.83,54.31,46.0
2026-06-03,Bathinda,15.9,30.8,60.0
2026-06-03,Fatehabad,26.55,144.28,63.75
2026-06-03,Ferozepur,28.67,79.3,63.5
2026-06-03,Hisar,23.2,69.01,68.25
2026-06-03,Jalandhar,21.5,40.01,70.0
2026-06-03,Karnal,24.9,27.69,48.0
2026-06-03,Kurukshetra,25.65,11.18,62.5
2026-06-03,Ludhiana,28.67,41.0,60.0
2026-06-03,Meerut,28.7,91.0,68.75
2026-06-03,Moga,24.99,212.3,65.14
2026-06-03,Muzaffarnagar,26.08,34.8,61.67
2026-06-03,Patiala,33.5,82.56,62.67
2026-06-04,Agra,33.8,8.1,70.0
2026-06-04,Ambala,26.97,94.29,62.5
2026-06-04,Amritsar,28.45,69.59,75.0
2026-06-04,Bareilly,25.1,3.4,64.5
2026-06-04,Bathinda,24.3,23.5,43.0
2026-06-04,Ferozepur,27.0,90.14,70.67
2026-06-04,Hisar,31.87,94.82,65.2
2026-06-04,Jalandhar,29.4,90.66,52.5
2026-06-04,Karnal,25.12,146.09,55.8
2026-06-04,Ludhiana,28.67,123.6,62.75
2026-06-04,Meerut,18.75,84.58,84.5
2026-06-04,Moga,27.8,77.0,78.0
2026-06-04,Muzaffarnagar,22.1,37.19,59.5
2026-06-04,Patiala,26.0,56.69,76.0
2026-06-04,Saharanpur,28.5,41.4,55.0
2026-06-04,Sirsa,29.3,22.7,55.0
2026-06-05,Ambala,24.12,118.0,60.8
2026-06-05,Amritsar,39.7,24.38,50.0
2026-06-05,Bareilly,17.4,18.9,44.0
2026-06-05,Bathinda,31.55,84.5,48.0
2026-06-05,Fatehabad,25.6,85.33,72.33
2026-06-05,Ferozepur,31.3,65.5,74.5
2026-06-05,Hisar,24.72,141.45,55.67
2026-06-05,Jalandhar,31.13,57.15,36.0
2026-06-05,Karnal,26.65,43.9,61.0
2026-06-05,Kurukshetra,16.25,70.22,66.0
2026-06-05,Ludhiana,31.64,175.51,65.8
2026-06-05,Meerut,25.93,88.88,58.33
2026-06-05,Moga,26.55,165.1,64.5
2026-06-05,Muzaffarnagar,24.72,122.43,64.0
2026-06-05,Patiala,25.85,85.6,55.0
2026-06-05,Saharanpur,19.33,46.73,52.0
2026-06-06,Agra,23.0,42.85,54.67
2026-06-06,Ambala,28.3,36.3,61.0
2026-06-06,Amritsar,34.4,4.7,62.0
2026-06-06,Bareilly,20.5,30.82,61.0
2026-06-06,Bathinda,26.3,82.81,67.5
2026-06-06,Fatehabad,29.18,79.4,42.33
2026-06-06,Ferozepur,21.07,56.49,82.67
2026-06-06,Hisar,30.75,107.74,59.33
2026-06-06,Jalandhar,28.98,82.02,72.5
2026-06-06,Karnal,15.1,18.4,73.0
2026-06-06,Kurukshetra,32.3,98.45,44.0
2026-06-06,Ludhiana,26.85,45.5,45.0
2026-06-06,Meerut,30.92,96.9,47.75
2026-06-06,Moga,25.64,233.6,64.57
2026-06-06,Muzaffarnagar,31.6,0.0,53.0
2026-06-06,Patiala,24.45,73.3,47.0
2026-06-06,Saharanpur,19.5,43.0,64.0
2026-06-06,Sirsa,38.65,42.42,70.5
2026-06-07,Agra,19.4,68.7,69.67
2026-06-07,Ambala,30.45,47.4,59.5
2026-06-07,Amritsar,32.1,79.57,50.5
2026-06-07,Bareilly,21.52,90.75,61.75
2026-06-07,Bathinda,28.28,83.5,48.25
2026-06-07,Fatehabad,29.4,0.0,82.0
2026-06-07,Ferozepur,29.36,68.61,62.5
2026-06-07,Hisar,25.08,76.9,55.25
2026-06-07,Jalandhar,24.8,47.5,
2026-06-07,Karnal,31.6,77.2,58.0
2026-06-07,Kurukshetra,26.5,63.6,62.0
2026-06-07,Ludhiana,21.7,30.8,89.0
2026-06-07,Meerut,19.12,64.86,77.75
2026-06-07,Moga,21.97,112.88,39.0
2026-06-07,Muzaffarnagar,35.2,0.0,73.0
2026-06-07,Patiala,29.95,40.1,86.0
2026-06-07,Saharanpur,26.0,34.7,90.5
2026-06-07,Sirsa,21.65,24.83,49.5
2026-06-08,Ambala,32.3,59.6,64.67
2026-06-08,Amritsar,20.77,65.62,60.67
2026-06-08,Bareilly,22.28,64.98,61.25
2026-06-08,Bathinda,27.1,0.0,56.0
2026-06-08,Fatehabad,23.2,62.32,52.0
2026-06-08,Ferozepur,29.65,154.29,58.8
2026-06-08,Hisar,27.24,90.82,61.8
2026-06-08,Jalandhar,28.4,98.66,81.25
2026-06-08,Karnal,30.07,70.0,61.0
2026-06-08,Kurukshetra,32.1,63.2,38.67
2026-06-08,Ludhiana,18.8,54.59,63.0
2026-06-08,Meerut,26.73,71.06,70.0
2026-06-08,Moga,21.0,0.0,66.5
2026-06-08,Patiala,33.1,51.81,44.0
2026-06-08,Saharanpur,24.78,70.63,74.25
2026-06-08,Sirsa,30.0,62.42,61.0
2026-06-09,Agra,22.9,6.1,59.0
2026-06-09,Ambala,31.98,104.51,54.5
2026-06-09,Amritsar,31.17,115.91,57.33
2026-06-09,Bareilly,23.13,52.04,67.0
2026-06-09,Bathinda,39.3,53.47,49.0
2026-06-09,Fatehabad,27.05,41.29,91.0
2026-06-09,Ferozepur,23.32,74.58,62.67
2026-06-09,Hisar,22.7,7.62,46.0
2026-06-09,Jalandhar,15.05,8.46,81.0
2026-06-09,Karnal,31.8,74.39,61.4
2026-06-09,Kurukshetra,29.35,0.0,69.0
2026-06-09,Ludhiana,31.34,153.84,60.5
2026-06-09,Meerut,27.35,56.2,43.0
2026-06-09,Moga,30.67,128.74,79.25
2026-06-09,Muzaffarnagar,24.57,54.63,81.0
2026-06-09,Patiala,22.7,51.15,62.0
2026-06-09,Sirsa,23.92,141.4,69.0
2026-06-10,Agra,25.57,75.35,73.67
2026-06-10,Ambala,27.9,47.1,68.67
2026-06-10,Amritsar,23.9,35.81,79.0
2026-06-10,Bareilly,31.95,39.3,42.5
2026-06-10,Bathinda,33.8,47.6,70.5
2026-06-10,Fatehabad,19.47,34.85,66.5
2026-06-10,Ferozepur,25.93,35.13,72.5
2026-06-10,Hisar,24.1,41.64,40.33
2026-06-10,Jalandhar,38.9,0.0,57.0
2026-06-10,Kurukshetra,27.8,56.8,69.0
2026-06-10,Ludhiana,35.43,91.43,73.0
2026-06-10,Meerut,28.5,15.49,75.0
2026-06-10,Moga,26.5,36.58,38.0
2026-06-10,Muzaffarnagar,29.04,67.75,56.75
2026-06-10,Patiala,23.25,18.7,77.5
2026-06-10,Sirsa,22.9,41.91,61.5
2026-06-11,Agra,27.47,44.25,68.33
2026-06-11,Ambala,29.03,68.91,76.0
2026-06-11,Amritsar,18.55,33.5,63.0
2026-06-11,Bareilly,28.75,60.08,68.0
2026-06-11,Bathinda,20.83,77.26,44.0
2026-06-11,Fatehabad,26.55,105.1,61.0
2026-06-11,Ferozepur,24.7,36.89,72.0
2026-06-11,Hisar,23.1,44.1,71.33
2026-06-11,Jalandhar,32.68,57.08,47.25
2026-06-11,Karnal,28.38,103.08,59.8
2026-06-11,Kurukshetra,36.47,90.51,47.33
2026-06-11,Ludhiana,28.44,123.47,56.4
2026-06-11,Meerut,25.13,71.45,73.5
2026-06-11,Moga,30.78,101.67,59.4
2026-06-11,Muzaffarnagar,26.7,48.5,85.0
2026-06-11,Patiala,16.55,60.6,81.5
2026-06-11,Saharanpur,22.6,37.9,72.0
2026-06-11,Sirsa,35.15,22.61,68.5
2026-06-12,Agra,26.54,112.55,69.0
2026-06-12,Ambala,25.03,61.27,62.67
2026-06-12,Amritsar,24.05,48.7,65.5
2026-06-12,Bareilly,29.1,113.98,62.8
2026-06-12,Bathinda,27.0,149.2,56.2
2026-06-12,Fatehabad,25.2,17.9,49.0
2026-06-12,Ferozepur,21.13,60.8,56.0
2026-06-12,Hisar,26.85,34.7,42.0
2026-06-12,Jalandhar,30.5,82.51,52.67
2026-06-12,Karnal,21.37,34.32,57.0
2026-06-12,Kurukshetra,18.83,110.38,76.67
2026-06-12,Ludhiana,33.3,35.9,43.0
2026-06-12,Meerut,23.22,134.5,59.5
2026-06-12,Moga,26.13,89.91,44.5
2026-06-12,Muzaffarnagar,34.1,42.1,
2026-06-12,Patiala,25.35,21.6,72.5
2026-06-12,Saharanpur,30.32,146.5,59.0
2026-06-12,Sirsa,39.2,32.77,49.0
2026-06-13,Agra,26.83,100.1,57.33
2026-06-13,Ambala,31.0,9.14,57.0
2026-06-13,Amritsar,19.8,0.0,36.0
2026-06-13,Bareilly,22.5,34.26,61.5
2026-06-13,Bathinda,28.1,30.1,63.0
2026-06-13,Fatehabad,28.68,160.9,62.0
2026-06-13,Ferozepur,28.29,182.2,59.86
2026-06-13,Hisar,23.78,115.06,59.5
2026-06-13,Jalandhar,25.83,95.96,71.33
2026-06-13,Karnal,21.55,26.9,89.0
2026-06-13,Kurukshetra,33.1,18.9,83.0
2026-06-13,Ludhiana,31.25,128.99,57.0
2026-06-13,Meerut,32.2,30.0,89.0
2026-06-13,Moga,30.33,89.7,49.67
2026-06-13,Muzaffarnagar,16.6,47.24,69.0
2026-06-13,Patiala,20.8,28.96,66.0
2026-06-13,Saharanpur,26.9,70.17,79.0
2026-06-13,Sirsa,19.9,0.0,79.0
2026-06-14,Agra,27.6,99.58,71.0
2026-06-14,Ambala,23.3,69.35,68.0
2026-06-14,Amritsar,30.1,20.7,44.0
2026-06-14,Bareilly,23.8,43.4,51.0
2026-06-14,Bathinda,26.9,175.17,68.2
2026-06-14,Fatehabad,27.25,56.59,41.0
2026-06-14,Ferozepur,29.98,71.2,68.5
2026-06-14,Hisar,35.6,7.6,53.0
2026-06-14,Jalandhar,26.8,105.73,70.5
2026-06-14,Karnal,28.95,47.8,44.5
2026-06-14,Kurukshetra,24.1,42.2,41.0
2026-06-14,Ludhiana,34.1,60.4,53.67
2026-06-14,Meerut,32.25,135.2,48.25
2026-06-14,Moga,25.36,113.02,67.6
