arrival_id,arrival_date,mandi_id,crop,variety,arrival_quintal,was_negative_qty,farmer_count
ARR0001564,2026-01-04,MANDI039,Mustard,Pusa-1121,79.32,False,5.0
ARR0019437,2026-01-04,MANDI040,Cotton,,266.39,False,66.0
ARR0021227,2026-01-04,MANDI040,Wheat,PBW-343,308.12,False,105.0
ARR0005003,2026-01-04,MANDI040,Paddy,Premium,231.54,False,34.0
ARR0024943,2026-01-04,MANDI041,Sugarcane,HD-2967,440.11,False,13.0
ARR0010871,2026-01-04,MANDI042,Mustard,Hybrid,430.66,False,67.0
ARR0011288,2026-01-04,MANDI043,Cotton,Pusa-1121,272.59,False,43.0
ARR0022134,2026-01-04,MANDI043,Mustard,HD-2967,43.61,False,66.0
ARR0000616,2026-01-04,MANDI043,Maize,PBW-343,451.1,False,118.0
ARR0001212,2026-01-04,MANDI044,Paddy,Hybrid,166.57,False,
ARR0007183,2026-01-04,MANDI045,Wheat,Premium,7.0,False,45.0
ARR0019816,2026-01-04,MANDI045,Paddy,Hybrid,104.52,False,
ARR0010569,2026-01-04,MANDI045,Sugarcane,Local,52.13,False,13.0
ARR0012593,2026-01-04,MANDI046,Sugarcane,Local,117.28,False,9.0
ARR0003767,2026-01-04,MANDI047,Sugarcane,Pusa-1121,178.73,False,7.0
ARR0016333,2026-01-04,MANDI047,Sugarcane,,0.92,False,141.0
ARR0011383,2026-01-04,MANDI047,Wheat,PBW-343,221.63,False,7.0
ARR0022246,2026-01-04,MANDI048,Mustard,Pusa-1121,328.91,False,37.0
ARR0013375,2026-01-04,MANDI048,Cotton,,243.5,False,6.0
ARR0005196,2026-01-04,MANDI049,Mustard,HD-2967,476.13,False,133.0
ARR0004352,2026-01-04,MANDI049,Maize,Premium,321.73,False,100.0
ARR0007994,2026-01-04,MANDI049,Paddy,Local,6.85,False,108.0
ARR0014702,2026-01-04,MANDI050,Mustard,PBW-343,321.11,False,23.0
ARR0019360,2026-01-04,MANDI050,Maize,Pusa-1121,207.68,False,37.0
ARR0016210,2026-01-04,MANDI050,Mustard,,0.76,False,110.0
ARR0008413,2026-01-04,MANDI051,Maize,Premium,135.1,False,84.0
ARR0022575,2026-01-04,MANDI051,Maize,PBW-343,136.67,False,25.0
ARR0016773,2026-01-04,MANDI052,Sugarcane,,471.8,False,58.0
ARR0024618,2026-01-04,MANDI052,Sugarcane,Local,23.93,False,
ARR0024547,2026-01-04,MANDI052,Maize,Hybrid,450.67,False,
ARR0018647,2026-01-04,MANDI052,Maize,PBW-343,479.63,False,110.0
ARR0010629,2026-01-04,MANDI054,Mustard,HD-2967,174.98,False,59.0
ARR0010629,2026-01-04,MANDI054,Mustard,HD-2967,174.98,False,59.0
ARR0016331,2026-01-04,MANDI054,Mustard,PBW-343,462.37,False,
ARR0009823,2026-01-04,MANDI055,Wheat,,10.06,False,
ARR0011461,2026-01-05,MANDI001,Wheat,Local,77.29,False,93.0
ARR0006305,2026-01-05,MANDI001,Wheat,Premium,157.97,False,
ARR0015986,2026-01-05,MANDI002,Cotton,,495.32,False,73.0
ARR0001873,2026-01-05,MANDI003,Sugarcane,Premium,136.9,False,78.0
ARR0004571,2026-01-05,MANDI003,Mustard,Hybrid,361.12,False,60.0
ARR0015720,2026-01-05,MANDI003,Rice,Premium,155.24,False,51.0
ARR0003869,2026-01-05,MANDI003,Wheat,Local,46.87,False,
ARR0021787,2026-01-05,MANDI004,Rice,Premium,191.61,False,
ARR0024293,2026-01-05,MANDI005,Mustard,,243.82,False,39.0
ARR0006056,2026-01-05,MANDI005,Cotton,Local,183.36,False,122.0
ARR0011460,2026-01-05,MANDI005,Sugarcane,Hybrid,331.55,False,75.0
ARR0008185,2026-01-05,MANDI006,Mustard,Hybrid,5.78,False,139.0
ARR0023230,2026-01-05,MANDI006,Cotton,Premium,232.15,False,56.0
ARR0012524,2026-01-05,MANDI007,Mustard,Hybrid,28.51,False,23.0
ARR0015457,2026-01-05,MANDI007,Cotton,Pusa-1121,390.08,False,41.0
ARR0021107,2026-01-05,MANDI007,Sugarcane,Hybrid,493.29,False,50.0
ARR0010294,2026-01-05,MANDI007,Cotton,Hybrid,436.44,False,56.0
ARR0013071,2026-01-05,MANDI007,Sugarcane,Hybrid,398.87,False,129.0
ARR0017518,2026-01-05,MANDI008,Sugarcane,Pusa-1121,0.58,False,
ARR0006417,2026-01-05,MANDI008,Paddy,Premium,487.82,False,
ARR0017560,2026-01-05,MANDI009,Maize,PBW-343,279.19,False,115.0
ARR0001907,2026-01-05,MANDI011,Mustard,PBW-343,154.67,False,
ARR0014320,2026-01-05,MANDI012,Maize,,224.36,False,121.0
ARR0006401,2026-01-05,MANDI013,Sugarcane,Premium,6.66,False,89.0
ARR0014920,2026-01-05,MANDI013,Sugarcane,Hybrid,321.54,False,116.0
ARR0010268,2026-01-05,MANDI013,Sugarcane,PBW-343,409.79,False,102.0
ARR0020563,2026-01-05,MANDI013,Mustard,HD-2967,469.46,False,12.0
ARR0015122,2026-01-05,MANDI015,Cotton,Local,293.85,False,67.0
ARR0010267,2026-01-05,MANDI015,Sugarcane,Local,147.64,False,38.0
ARR0006245,2026-01-05,MANDI016,Sugarcane,HD-2967,373.06,False,147.0
ARR0005466,2026-01-05,MANDI016,Maize,Local,5.3,False,82.0
ARR0006633,2026-01-05,MANDI016,Wheat,Local,203.33,False,37.0
ARR0006245,2026-01-05,MANDI016,Sugarcane,HD-2967,373.06,False,147.0
ARR0002393,2026-01-05,MANDI017,Maize,Hybrid,95.82,True,92.0
ARR0015591,2026-01-05,MANDI017,Sugarcane,Hybrid,72.39,False,38.0
ARR0014379,2026-01-05,MANDI018,Sugarcane,HD-2967,37.36,False,63.0
ARR0014379,2026-01-05,MANDI018,Sugarcane,HD-2967,37.36,False,63.0
,2026-01-05,MANDI019,Mustard,,166.02,False,7.0
ARR0021021,2026-01-05,MANDI019,Paddy,HD-2967,283.43,False,
ARR0004187,2026-01-05,MANDI020,Maize,HD-2967,128.09,False,37.0
ARR0012275,2026-01-05,MANDI020,Mustard,Hybrid,407.89,False,144.0
ARR0013035,2026-01-05,MANDI020,Maize,Premium,6.17,False,54.0
ARR0009621,2026-01-05,MANDI021,Paddy,Hybrid,404.5,False,111.0
ARR0006455,2026-01-05,MANDI021,Mustard,Premium,330.78,False,76.0
ARR0015865,2026-01-05,MANDI021,Mustard,PBW-343,368.68,False,24.0
ARR0000437,2026-01-05,MANDI022,Rice,Local,348.11,False,92.0
ARR0024916,2026-01-05,MANDI023,Sugarcane,,287.63,False,
ARR0000844,2026-01-05,MANDI024,Maize,Hybrid,114.75,False,31.0
ARR0010503,2026-01-05,MANDI025,Maize,Local,1.92,True,134.0
ARR0005451,2026-01-05,MANDI026,Cotton,HD-2967,8.77,False,
ARR0021184,2026-01-05,MANDI027,Paddy,Hybrid,123.54,False,83.0
ARR0024123,2026-01-05,MANDI027,Wheat,Hybrid,438.66,False,65.0
ARR0006232,2026-01-05,MANDI027,Cotton,HD-2967,327.04,False,32.0
ARR0007081,2026-01-05,MANDI027,Mustard,PBW-343,204.95,False,26.0
ARR0005135,2026-01-05,MANDI027,Rice,Local,433.97,False,10.0
ARR0020041,2026-01-05,MANDI028,Wheat,Local,488.74,False,100.0
ARR0007979,2026-01-05,MANDI028,Maize,HD-2967,181.87,False,65.0
ARR0000024,2026-01-05,MANDI029,Cotton,Hybrid,412.94,False,74.0
ARR0017084,2026-01-05,MANDI029,Paddy,Local,172.56,False,35.0
ARR0003772,2026-01-05,MANDI029,Cotton,Premium,441.76,False,76.0
ARR0001934,2026-01-05,MANDI030,Rice,Local,447.21,False,68.0
ARR0006115,2026-01-05,MANDI031,Rice,,311.86,False,84.0
ARR0009582,2026-01-05,MANDI032,Cotton,,270.86,False,23.0
ARR0004019,2026-01-05,MANDI036,Paddy,PBW-343,302.15,False,
ARR0000503,2026-01-05,MANDI036,Mustard,Pusa-1121,209.24,False,122.0
ARR0022388,2026-01-05,MANDI037,Maize,Premium,48.57,False,102.0
ARR0006197,2026-01-05,MANDI038,Sugarcane,PBW-343,212.3,False,139.0
ARR0011164,2026-01-05,MANDI039,Wheat,Hybrid,283.37,False,
ARR0008197,2026-01-05,MANDI039,Sugarcane,HD-2967,218.88,False,65.0
ARR0009366,2026-01-05,MANDI039,Wheat,Pusa-1121,9.91,False,60.0
ARR0005930,2026-01-05,MANDI040,Mustard,,201.01,False,149.0
ARR0000361,2026-01-05,MANDI040,Paddy,Premium,195.92,False,92.0
ARR0010380,2026-01-05,MANDI040,Paddy,,281.64,False,7.0
ARR0012109,2026-01-05,MANDI040,Cotton,Premium,89.2,False,
ARR0005930,2026-01-05,MANDI040,Mustard,,201.01,False,149.0
ARR0003812,2026-01-05,MANDI040,Mustard,Premium,252.75,False,138.0
ARR0004838,2026-01-05,MANDI040,Wheat,PBW-343,16.76,False,
ARR0008806,2026-01-05,MANDI041,Paddy,Local,249.24,False,
ARR0006128,2026-01-05,MANDI041,Paddy,,90.03,False,48.0
ARR0006870,2026-01-05,MANDI041,Maize,,116.22,False,39.0
ARR0008787,2026-01-05,MANDI042,Cotton,,88.43,False,56.0
ARR0024691,2026-01-05,MANDI042,Maize,Local,172.7,False,9.0
ARR0007667,2026-01-05,MANDI043,Wheat,Pusa-1121,380.98,False,127.0
ARR0011832,2026-01-05,MANDI043,Cotton,Hybrid,97.78,False,
ARR0023479,2026-01-05,MANDI043,Sugarcane,Pusa-1121,141.34,False,147.0
ARR0001917,2026-01-05,MANDI044,Wheat,,131.06,False,88.0
ARR0000783,2026-01-05,MANDI045,Wheat,,195.16,False,
ARR0012853,2026-01-05,MANDI045,Sugarcane,Local,239.36,False,
ARR0016700,2026-01-05,MANDI047,Sugarcane,PBW-343,108.8,True,58.0
ARR0015264,2026-01-05,MANDI047,Sugarcane,Local,9.36,False,66.0
ARR0002377,2026-01-05,MANDI048,Wheat,PBW-343,457.94,False,104.0
ARR0017155,2026-01-05,MANDI048,Mustard,Premium,263.12,False,137.0
ARR0009288,2026-01-05,MANDI049,Maize,Local,307.89,False,59.0
ARR0019586,2026-01-05,MANDI049,Cotton,Hybrid,357.0,False,31.0
ARR0002936,2026-01-05,MANDI050,Paddy,Pusa-1121,82.3,False,45.0
ARR0022215,2026-01-05,MANDI050,Mustard,Premium,357.07,False,
ARR0024673,2026-01-05,MANDI051,Maize,Premium,162.36,False,99.0
ARR0014889,2026-01-05,MANDI051,Sugarcane,HD-2967,104.24,False,121.0
ARR0009869,2026-01-05,MANDI051,Mustard,PBW-343,268.71,False,40.0
ARR0023263,2026-01-05,MANDI051,Cotton,Premium,158.61,False,147.0
ARR0023263,2026-01-05,MANDI051,Cotton,Premium,158.61,False,147.0
ARR0001662,2026-01-05,MANDI052,Maize,Hybrid,310.79,False,119.0
ARR0012478,2026-01-05,MANDI052,Wheat,Local,100.18,False,27.0
ARR0024315,2026-01-05,MANDI052,Rice,Hybrid,298.47,False,124.0
ARR0004392,2026-01-05,MANDI053,Mustard,HD-2967,459.39,False,34.0
ARR0003521,2026-01-05,MANDI054,Wheat,Pusa-1121,288.5,False,87.0
ARR0015645,2026-01-05,MANDI055,Maize,Premium,397.8,False,70.0
ARR0004330,2026-01-05,MANDI056,Rice,HD-2967,311.32,False,119.0
ARR0000995,2026-01-05,MANDI056,Mustard,,480.36,False,120.0
ARR0024914,2026-01-05,MANDI056,Wheat,PBW-343,351.09,False,73.0
ARR0004010,2026-01-05,MANDI056,Wheat,Pusa-1121,0.23,False,61.0
ARR0004799,2026-01-05,MANDI057,Wheat,Premium,201.69,False,109.0
ARR0011564,2026-01-05,MANDI057,Sugarcane,Pusa-1121,1.87,False,130.0
ARR0022374,2026-01-06,MANDI001,Cotton,PBW-343,425.11,False,115.0
ARR0019713,2026-01-06,MANDI001,Maize,Pusa-1121,389.31,False,131.0
ARR0020856,2026-01-06,MANDI002,Cotton,Premium,420.71,False,75.0
ARR0004512,2026-01-06,MANDI002,Sugarcane,HD-2967,382.33,False,116.0
ARR0006488,2026-01-06,MANDI002,Wheat,Local,14.85,False,31.0
ARR0009622,2026-01-06,MANDI003,Mustard,,173.97,False,
ARR0004225,2026-01-06,MANDI004,Mustard,,75.99,False,140.0
ARR0023786,2026-01-06,MANDI004,Maize,Premium,306.17,False,26.0
ARR0007558,2026-01-06,MANDI006,Wheat,Premium,58.5,False,134.0
ARR0012412,2026-01-06,MANDI006,Wheat,PBW-343,406.69,False,65.0
ARR0002752,2026-01-06,MANDI007,Maize,PBW-343,376.1,False,31.0
ARR0019526,2026-01-06,MANDI007,Mustard,Hybrid,486.75,False,48.0
ARR0009432,2026-01-06,MANDI007,Cotton,PBW-343,178.4,False,11.0
ARR0017047,2026-01-06,MANDI007,Paddy,Hybrid,268.65,False,85.0
ARR0023046,2026-01-06,MANDI008,Maize,Premium,397.74,False,59.0
ARR0009316,2026-01-06,MANDI011,Wheat,Pusa-1121,1.83,False,131.0
ARR0017719,2026-01-06,MANDI013,Sugarcane,Pusa-1121,348.95,False,21.0
ARR0010454,2026-01-06,MANDI013,Maize,Premium,295.24,False,40.0
ARR0012135,2026-01-06,MANDI014,Maize,Pusa-1121,31.12,False,68.0
ARR0017511,2026-01-06,MANDI014,Wheat,HD-2967,56.8,False,
ARR0001382,2026-01-06,MANDI015,Paddy,Pusa-1121,3.14,False,137.0
ARR0015018,2026-01-06,MANDI016,Mustard,Hybrid,203.01,False,116.0
ARR0018609,2026-01-06,MANDI016,Maize,Local,136.07,True,125.0
ARR0003174,2026-01-06,MANDI016,Cotton,HD-2967,147.91,False,112.0
ARR0009209,2026-01-06,MANDI016,Maize,Hybrid,324.03,False,54.0
ARR0003263,2026-01-06,MANDI017,Wheat,Local,402.12,False,11.0
ARR0017343,2026-01-06,MANDI018,Mustard,Hybrid,336.84,False,39.0
ARR0013348,2026-01-06,MANDI019,Sugarcane,Hybrid,254.88,False,100.0
ARR0016548,2026-01-06,MANDI019,Mustard,PBW-343,287.01,False,115.0
ARR0006900,2026-01-06,MANDI021,Wheat,Local,15.43,False,59.0
ARR0017869,2026-01-06,MANDI021,Paddy,PBW-343,220.81,False,116.0
ARR0008030,2026-01-06,MANDI022,Cotton,HD-2967,181.74,False,23.0
ARR0008030,2026-01-06,MANDI022,Cotton,HD-2967,181.74,False,23.0
ARR0003063,2026-01-06,MANDI023,Mustard,PBW-343,304.12,False,11.0
ARR0014072,2026-01-06,MANDI023,Wheat,,299.64,False,114.0
ARR0017347,2026-01-06,MANDI024,Mustard,Local,4.23,False,104.0
ARR0024200,2026-01-06,MANDI025,Paddy,Pusa-1121,391.34,False,43.0
ARR0010287,2026-01-06,MANDI025,Wheat,Pusa-1121,109.23,False,18.0
ARR0007567,2026-01-06,MANDI026,Mustard,Hybrid,75.44,False,72.0
ARR0019507,2026-01-06,MANDI027,Wheat,,196.0,False,41.0
ARR0015265,2026-01-06,MANDI028,Mustard,Local,309.81,False,19.0
ARR0010691,2026-01-06,MANDI029,Wheat,,45.17,True,114.0
ARR0007383,2026-01-06,MANDI030,Wheat,Premium,64.55,False,53.0
ARR0023021,2026-01-06,MANDI031,Maize,PBW-343,0.38,False,56.0
ARR0023339,2026-01-06,MANDI031,Mustard,Local,190.45,False,110.0
ARR0010497,2026-01-06,MANDI032,Mustard,Local,111.53,False,34.0
ARR0011212,2026-01-06,MANDI032,Maize,Pusa-1121,186.33,False,43.0
ARR0009534,2026-01-06,MANDI032,Cotton,Local,377.41,False,85.0
ARR0024226,2026-01-06,MANDI033,Rice,HD-2967,337.19,False,82.0
ARR0010131,2026-01-06,MANDI033,Sugarcane,Pusa-1121,403.76,False,12.0
ARR0009425,2026-01-06,MANDI033,Rice,Local,398.83,False,110.0
ARR0013456,2026-01-06,MANDI035,Mustard,HD-2967,323.15,False,32.0
ARR0012039,2026-01-06,MANDI036,Paddy,Hybrid,4.38,True,27.0
ARR0020280,2026-01-06,MANDI036,Mustard,Pusa-1121,344.43,False,50.0
ARR0013623,2026-01-06,MANDI036,Cotton,Premium,241.58,False,42.0
ARR0016748,2026-01-06,MANDI038,Sugarcane,Pusa-1121,8.55,False,44.0
ARR0006144,2026-01-06,MANDI038,Cotton,Pusa-1121,44.22,False,126.0
ARR0003226,2026-01-06,MANDI038,Maize,Pusa-1121,91.37,False,14.0
ARR0013907,2026-01-06,MANDI039,Sugarcane,Local,69.73,False,101.0
ARR0023471,2026-01-06,MANDI039,Cotton,Hybrid,94.41,False,142.0
ARR0000044,2026-01-06,MANDI042,Cotton,Pusa-1121,55.67,True,74.0
ARR0011198,2026-01-06,MANDI042,Cotton,Local,158.63,False,95.0
ARR0017211,2026-01-06,MANDI044,Wheat,PBW-343,73.94,False,121.0
ARR0017211,2026-01-06,MANDI044,Wheat,PBW-343,73.94,False,121.0
ARR0012921,2026-01-06,MANDI045,Rice,HD-2967,204.95,False,37.0
ARR0021754,2026-01-06,MANDI045,Mustard,Pusa-1121,414.72,False,10.0
ARR0004892,2026-01-06,MANDI045,Mustard,PBW-343,3.39,False,33.0
,2026-01-06,MANDI046,Cotton,,196.92,False,55.0
ARR0023310,2026-01-06,MANDI046,Sugarcane,Local,377.2,False,40.0
ARR0014740,2026-01-06,MANDI047,Paddy,,308.79,False,31.0
,2026-01-06,MANDI047,Mustard,,494.57,False,42.0
ARR0006362,2026-01-06,MANDI048,Sugarcane,Pusa-1121,227.2,False,91.0
ARR0009775,2026-01-06,MANDI050,Wheat,Pusa-1121,114.76,False,
ARR0009775,2026-01-06,MANDI050,Wheat,Pusa-1121,114.76,False,
ARR0017883,2026-01-06,MANDI051,Wheat,Local,79.96,False,23.0
ARR0003912,2026-01-06,MANDI051,Rice,Premium,279.57,False,11.0
ARR0002028,2026-01-06,MANDI051,Rice,Local,47.69,False,81.0
ARR0019464,2026-01-06,MANDI052,Wheat,HD-2967,3.58,False,22.0
ARR0000904,2026-01-06,MANDI052,Mustard,PBW-343,132.46,False,67.0
ARR0000392,2026-01-06,MANDI053,Mustard,Pusa-1121,0.79,False,111.0
ARR0016417,2026-01-06,MANDI054,Wheat,PBW-343,189.01,False,14.0
ARR0012747,2026-01-06,MANDI054,Paddy,,193.25,False,12.0
ARR0013840,2026-01-06,MANDI054,Wheat,Hybrid,209.19,False,35.0
ARR0007304,2026-01-06,MANDI056,Wheat,HD-2967,465.65,False,
ARR0007304,2026-01-06,MANDI056,Wheat,HD-2967,465.65,False,
ARR0016708,2026-01-06,MANDI056,Mustard,Hybrid,4.64,False,83.0
ARR0003609,2026-01-06,MANDI057,Mustard,Premium,78.62,False,124.0
ARR0013741,2026-01-06,MANDI057,Mustard,Local,222.86,False,
ARR0020719,2026-01-06,MANDI057,Cotton,,34.84,False,61.0
ARR0013331,2026-01-06,MANDI057,Sugarcane,Local,452.85,False,147.0
ARR0006422,2026-01-07,MANDI001,Mustard,,214.64,False,130.0
ARR0013498,2026-01-07,MANDI001,Sugarcane,,456.73,False,75.0
ARR0010367,2026-01-07,MANDI003,Maize,Local,230.31,False,102.0
ARR0022751,2026-01-07,MANDI003,Maize,Local,382.15,False,74.0
ARR0002712,2026-01-07,MANDI003,Mustard,Premium,199.22,False,143.0
ARR0011741,2026-01-07,MANDI004,Maize,PBW-343,389.97,False,51.0
ARR0013243,2026-01-07,MANDI004,Wheat,Local,0.2,False,82.0
ARR0023376,2026-01-07,MANDI004,Sugarcane,Premium,132.46,False,147.0
ARR0014644,2026-01-07,MANDI005,Cotton,Hybrid,239.87,False,
ARR0017379,2026-01-07,MANDI006,Sugarcane,Local,336.99,False,
ARR0015190,2026-01-07,MANDI006,Cotton,HD-2967,344.59,False,
ARR0001239,2026-01-07,MANDI008,Paddy,PBW-343,305.29,False,50.0
ARR0008129,2026-01-07,MANDI008,Sugarcane,Hybrid,249.5,False,136.0
ARR0012495,2026-01-07,MANDI011,Mustard,,68.0,False,7.0
ARR0023523,2026-01-07,MANDI012,Sugarcane,Pusa-1121,372.18,False,94.0
ARR0011203,2026-01-07,MANDI013,Maize,Premium,393.67,False,100.0
ARR0001956,2026-01-07,MANDI013,Paddy,Pusa-1121,1.83,True,
ARR0024310,2026-01-07,MANDI013,Cotton,Premium,477.76,False,14.0
ARR0006674,2026-01-07,MANDI015,Mustard,HD-2967,456.8,False,130.0
ARR0017282,2026-01-07,MANDI016,Cotton,HD-2967,9.73,False,45.0
ARR0019371,2026-01-07,MANDI016,Sugarcane,,391.37,False,
ARR0021759,2026-01-07,MANDI016,Mustard,PBW-343,255.96,False,50.0
ARR0020473,2026-01-07,MANDI018,Rice,Premium,74.13,False,60.0
ARR0017224,2026-01-07,MANDI018,Mustard,Hybrid,337.16,False,14.0
ARR0018503,2026-01-07,MANDI019,Wheat,HD-2967,478.7,False,64.0
ARR0001334,2026-01-07,MANDI019,Sugarcane,,391.52,True,140.0
ARR0012064,2026-01-07,MANDI019,Maize,Local,287.56,False,9.0
ARR0013760,2026-01-07,MANDI020,Maize,Hybrid,332.52,True,
ARR0009750,2026-01-07,MANDI021,Rice,HD-2967,8.26,False,
ARR0004732,2026-01-07,MANDI021,Mustard,PBW-343,457.69,False,136.0
ARR0010918,2026-01-07,MANDI021,Sugarcane,PBW-343,6.28,False,58.0
ARR0015390,2026-01-07,MANDI022,Wheat,PBW-343,242.9,False,143.0
ARR0017671,2026-01-07,MANDI022,Paddy,Pusa-1121,467.72,False,54.0
ARR0002883,2026-01-07,MANDI022,Maize,Premium,143.6,False,19.0
ARR0024782,2026-01-07,MANDI022,Wheat,HD-2967,21.71,False,
ARR0017064,2026-01-07,MANDI022,Wheat,,306.09,False,109.0
ARR0021689,2026-01-07,MANDI023,Cotton,Pusa-1121,279.16,False,
ARR0017789,2026-01-07,MANDI024,Paddy,Premium,88.52,False,49.0
ARR0014059,2026-01-07,MANDI026,Wheat,Premium,487.8,False,88.0
ARR0012632,2026-01-07,MANDI027,Mustard,Local,359.12,False,
ARR0015857,2026-01-07,MANDI027,Mustard,Hybrid,307.19,False,73.0
ARR0020742,2026-01-07,MANDI027,Maize,Premium,93.61,False,81.0
ARR0004654,2026-01-07,MANDI028,Rice,Local,72.06,False,114.0
ARR0003450,2026-01-07,MANDI028,Paddy,Hybrid,7.46,False,113.0
ARR0001796,2026-01-07,MANDI028,Mustard,HD-2967,348.57,False,144.0
ARR0009842,2026-01-07,MANDI029,Cotton,Local,105.19,False,91.0
ARR0024265,2026-01-07,MANDI029,Sugarcane,Hybrid,262.99,False,63.0
ARR0005455,2026-01-07,MANDI029,Sugarcane,Pusa-1121,85.09,False,137.0
ARR0016426,2026-01-07,MANDI030,Paddy,Pusa-1121,264.58,False,55.0
ARR0016426,2026-01-07,MANDI030,Paddy,Pusa-1121,264.58,False,55.0
ARR0002576,2026-01-07,MANDI032,Mustard,HD-2967,100.04,False,14.0
ARR0020878,2026-01-07,MANDI032,Sugarcane,Hybrid,10.86,False,61.0
ARR0022981,2026-01-07,MANDI033,Maize,HD-2967,0.72,False,139.0
ARR0006625,2026-01-07,MANDI034,Maize,Hybrid,281.3,False,75.0
ARR0020947,2026-01-07,MANDI034,Sugarcane,Pusa-1121,4.63,False,116.0
ARR0014112,2026-01-07,MANDI034,Rice,PBW-343,208.82,False,
ARR0004590,2026-01-07,MANDI034,Maize,HD-2967,30.77,False,
ARR0004664,2026-01-07,MANDI034,Mustard,,107.04,False,
ARR0020956,2026-01-07,MANDI034,Sugarcane,PBW-343,419.52,False,118.0
ARR0020129,2026-01-07,MANDI034,Maize,Local,335.97,False,116.0
ARR0021447,2026-01-07,MANDI036,Sugarcane,Pusa-1121,35.59,False,55.0
ARR0009792,2026-01-07,MANDI036,Paddy,Hybrid,417.92,False,90.0
,2026-01-07,MANDI037,Mustard,Premium,143.96,False,87.0
ARR0011091,2026-01-07,MANDI038,Cotton,Premium,480.82,False,
ARR0009181,2026-01-07,MANDI038,Sugarcane,HD-2967,53.86,False,41.0
ARR0000865,2026-01-07,MANDI038,Mustard,Local,495.3,False,90.0
ARR0017456,2026-01-07,MANDI039,Wheat,Hybrid,400.31,False,118.0
ARR0024090,2026-01-07,MANDI040,Rice,Local,331.46,False,
,2026-01-07,MANDI040,Sugarcane,Local,343.97,False,80.0
ARR0009817,2026-01-07,MANDI040,Cotton,PBW-343,1.92,True,72.0
ARR0008098,2026-01-07,MANDI040,Paddy,Premium,108.85,False,24.0
ARR0009745,2026-01-07,MANDI043,Maize,Hybrid,413.79,False,86.0
ARR0000823,2026-01-07,MANDI044,Maize,Premium,6.02,False,143.0
ARR0016460,2026-01-07,MANDI045,Paddy,Hybrid,2.03,True,123.0
ARR0014383,2026-01-07,MANDI045,Maize,PBW-343,19.33,False,119.0
ARR0008546,2026-01-07,MANDI048,Sugarcane,Local,31.76,False,138.0
ARR0003905,2026-01-07,MANDI048,Paddy,Premium,441.18,False,72.0
ARR0019717,2026-01-07,MANDI048,Wheat,Hybrid,63.68,False,45.0
ARR0020606,2026-01-07,MANDI049,Wheat,,416.13,False,90.0
ARR0007732,2026-01-07,MANDI049,Maize,Pusa-1121,6.5,False,71.0
,2026-01-07,MANDI049,Maize,HD-2967,13.0,False,87.0
ARR0001172,2026-01-07,MANDI049,Wheat,Pusa-1121,435.19,False,87.0
ARR0005746,2026-01-07,MANDI049,Maize,,321.59,True,117.0
ARR0015689,2026-01-07,MANDI051,Mustard,Local,260.56,False,89.0
ARR0021355,2026-01-07,MANDI053,Sugarcane,Local,348.56,False,8.0
ARR0014382,2026-01-07,MANDI056,Paddy,Local,115.42,False,104.0
ARR0010145,2026-01-08,MANDI002,Wheat,PBW-343,414.63,False,
ARR0020078,2026-01-08,MANDI002,Mustard,Pusa-1121,314.93,False,6.0
ARR0014989,2026-01-08,MANDI002,Wheat,HD-2967,402.6,False,74.0
ARR0011541,2026-01-08,MANDI002,Paddy,Premium,194.38,False,
ARR0001322,2026-01-08,MANDI004,Cotton,Local,154.81,False,141.0
ARR0014871,2026-01-08,MANDI004,Wheat,Hybrid,192.95,False,121.0
ARR0008176,2026-01-08,MANDI005,Wheat,PBW-343,0.71,True,138.0
ARR0015983,2026-01-08,MANDI006,Paddy,Pusa-1121,455.96,False,57.0
ARR0016813,2026-01-08,MANDI008,Paddy,Hybrid,140.02,False,91.0
ARR0020180,2026-01-08,MANDI009,Mustard,Local,484.07,False,25.0
ARR0011381,2026-01-08,MANDI010,Cotton,Premium,224.13,False,35.0
ARR0008264,2026-01-08,MANDI010,Wheat,Pusa-1121,13.31,False,32.0
ARR0008827,2026-01-08,MANDI011,Wheat,,7.88,False,133.0
ARR0001456,2026-01-08,MANDI011,Mustard,PBW-343,138.72,False,
ARR0000020,2026-01-08,MANDI011,Sugarcane,Hybrid,35.52,True,10.0
ARR0013477,2026-01-08,MANDI011,Sugarcane,HD-2967,167.12,False,87.0
ARR0016767,2026-01-08,MANDI011,Maize,HD-2967,474.12,False,67.0
ARR0001178,2026-01-08,MANDI012,Maize,Hybrid,251.19,False,6.0
ARR0020463,2026-01-08,MANDI013,Paddy,HD-2967,43.33,False,125.0
ARR0009385,2026-01-08,MANDI013,Mustard,Premium,438.79,False,113.0
ARR0021416,2026-01-08,MANDI013,Wheat,Local,179.33,False,51.0
ARR0009971,2026-01-08,MANDI014,Wheat,Premium,91.09,False,135.0
ARR0021986,2026-01-08,MANDI014,Wheat,Local,0.24,False,39.0
ARR0011352,2026-01-08,MANDI015,Cotton,Premium,319.96,False,98.0
ARR0001696,2026-01-08,MANDI015,Sugarcane,PBW-343,97.78,False,53.0
ARR0000238,2026-01-08,MANDI016,Mustard,Hybrid,185.96,False,
ARR0015561,2026-01-08,MANDI016,Wheat,,444.12,False,141.0
ARR0014597,2026-01-08,MANDI016,Paddy,HD-2967,465.62,False,146.0
ARR0023193,2026-01-08,MANDI017,Wheat,HD-2967,18.0,False,77.0
