trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,was_impossible_duration,distance_km,vehicle_no_clean,driver_id,is_delayed
TRP008299,MANDI017,WH-West,2026-01-05 08:17:00,2026-01-06 07:29:53,23.21,False,1156.6,PB-17-DF-4223,DRV831,True
TRP004343,MANDI015,Export-Terminal,2026-01-05 09:00:56,2026-01-06 01:12:00,16.18,False,,,,False
TRP001226,MANDI026,WH-South,2026-01-05 09:45:00,2026-01-05 14:09:41,4.41,False,188.2,RJ-99-DF-4785,DRV375,False
TRP007344,MANDI043,WH-East,2026-01-05 10:17:40,2026-01-05 18:35:40,8.3,False,486.5,DL-78-AB-6456,DRV394,False
TRP001765,MANDI006,WH-North,2026-01-05 10:51:00,,8.7,False,470.1,RJ-90-AB-8219,,False
TRP007079,MANDI029,WH-North,2026-01-05 10:51:10,2026-01-05 21:39:10,10.8,False,495.4,,DRV426,False
TRP002780,MANDI036,WH-West,2026-01-05 11:01:00,2026-01-06 01:13:35,14.21,False,835.1,RJ-70-AB-5937,DRV858,False
TRP000727,MANDI040,WH-Central,2026-01-05 12:47:00,2026-01-06 11:29:00,22.7,False,1038.3,DL-82-BC-7927,DRV562,False
TRP001192,MANDI034,WH-West,2026-01-05 13:32:06,2026-01-06 11:20:00,21.8,False,1131.0,,,False
TRP009909,MANDI007,WH-East,2026-01-05 13:56:16,2026-01-05 23:08:16,9.2,False,482.0,,DRV156,False
TRP004543,MANDI018,WH-North,2026-01-05 14:37:25,2026-01-06 01:37:25,11.0,False,611.8,PB-41-AB-5327,DRV440,False
TRP004833,MANDI008,WH-East,2026-01-05 15:01:58,2026-01-05 20:07:00,5.08,False,283.1,PB-80-AB-4930,DRV232,False
TRP009849,MANDI032,WH-South,2026-01-05 15:46:00,2026-01-06 00:22:00,8.6,False,478.8,PB-63-BC-3494,DRV329,False
TRP005044,MANDI002,WH-South,2026-01-05 15:49:06,2026-01-06 00:00:00,8.18,False,1163.8,HR-27-CD-3484,DRV226,False
TRP006105,MANDI055,WH-West,2026-01-05 16:07:28,2026-01-06 07:01:28,14.9,False,634.4,RJ-53-AB-8292,DRV441,False
TRP006400,MANDI016,WH-North,2026-01-05 18:15:10,2026-01-06 15:03:00,20.8,False,1081.8,DL-84-DF-4032,DRV353,False
TRP005231,MANDI044,WH-Central,2026-01-05 23:20:57,2026-01-06 10:44:57,11.4,False,,RJ-32-AB-4547,,False
TRP004382,MANDI025,WH-Central,2026-01-05 23:26:00,2026-01-06 18:32:40,19.11,False,768.4,DL-21-CD-9302,DRV105,False
TRP004382,MANDI025,WH-Central,2026-01-05 23:26:00,2026-01-06 18:32:40,19.11,False,768.4,DL-21-CD-9302,DRV105,False
TRP001113,MANDI004,WH-South,2026-01-06 00:00:00,2026-01-07 03:01:00,27.02,False,1194.4,,DRV143,True
TRP001113,MANDI004,WH-South,2026-01-06 00:00:00,2026-01-07 03:01:00,27.02,False,1194.4,,DRV143,True
TRP009481,MANDI017,WH-Central,2026-01-06 00:00:00,2026-01-06 23:02:09,23.04,False,,,DRV483,True
TRP002043,MANDI011,WH-North,2026-01-06 00:00:00,2026-01-06 16:19:42,16.33,False,,,DRV180,False
TRP008089,MANDI030,WH-West,2026-01-06 00:00:00,2026-01-07 05:46:43,29.78,False,611.9,RJ-88-CD-5783,DRV173,True
TRP003076,MANDI019,Export-Terminal,2026-01-06 00:00:00,,4.3,False,231.5,UP-37-AB-9662,DRV203,False
TRP004514,MANDI041,WH-Central,2026-01-06 00:00:00,2026-01-06 20:50:28,20.84,False,676.8,PB-21-BC-1105,DRV143,False
TRP007442,MANDI055,WH-South,2026-01-06 00:00:00,2026-01-07 07:22:30,31.38,False,699.0,PB-86-AB-6254,DRV542,True
TRP004514,MANDI041,WH-Central,2026-01-06 00:00:00,2026-01-06 20:50:28,20.84,False,676.8,PB-21-BC-1105,DRV143,False
TRP003824,MANDI011,WH-South,2026-01-06 00:20:26,2026-01-06 03:32:26,3.2,False,176.7,DL-15-CD-5157,DRV979,False
TRP001124,MANDI012,WH-North,2026-01-06 00:38:00,,3.2,False,184.3,RJ-33-DF-2709,DRV219,False
TRP001124,MANDI012,WH-North,2026-01-06 00:38:00,,3.2,False,184.3,RJ-33-DF-2709,DRV219,False
TRP005942,MANDI051,Export-Terminal,2026-01-06 00:48:07,2026-01-06 23:12:07,22.4,False,1334.0,PB-42-BC-1294,,False
TRP001526,MANDI007,Export-Terminal,2026-01-06 03:08:00,2026-01-06 20:32:54,17.42,False,697.7,,DRV198,False
TRP004939,MANDI023,Export-Terminal,2026-01-06 05:49:15,2026-01-06 15:13:00,9.4,False,521.8,DL-51-AB-9021,DRV354,False
TRP001430,MANDI028,Export-Terminal,2026-01-06 06:14:56,2026-01-07 04:32:56,22.3,False,1311.8,UP-94-CD-3336,DRV562,True
TRP006588,MANDI017,WH-East,2026-01-06 06:40:28,2026-01-06 23:52:00,17.19,False,994.6,HR-93-DF-6389,DRV233,False
TRP008317,MANDI022,WH-East,2026-01-06 07:10:00,2026-01-06 13:10:00,6.0,False,,DL-75-DF-9225,DRV871,False
TRP000050,MANDI003,WH-North,2026-01-06 07:36:40,2026-01-06 11:06:40,3.5,False,206.5,RJ-24-BC-6494,DRV472,False
TRP005907,MANDI051,Export-Terminal,2026-01-06 09:02:00,2026-01-07 03:44:01,18.7,False,1032.8,HR-92-BC-9491,,False
TRP001863,MANDI044,WH-East,2026-01-06 09:27:01,2026-01-07 05:51:01,20.4,False,,HR-64-AB-6632,DRV790,True
TRP001863,MANDI044,WH-East,2026-01-06 09:27:01,2026-01-07 05:51:01,20.4,False,,HR-64-AB-6632,DRV790,True
TRP003747,MANDI044,WH-West,2026-01-06 10:03:07,2026-01-07 03:39:07,17.6,False,710.0,UP-62-CD-7472,DRV268,True
TRP009082,MANDI055,WH-Central,2026-01-06 10:26:45,2026-01-07 02:14:45,15.8,False,904.2,RJ-16-AB-7381,,False
TRP002499,MANDI033,Export-Terminal,2026-01-06 13:24:00,,4.8,False,,UP-63-BC-5210,,False
TRP002499,MANDI033,Export-Terminal,2026-01-06 13:24:00,,4.8,False,,UP-63-BC-5210,,False
TRP008021,MANDI018,WH-Central,2026-01-06 13:48:27,2026-01-07 03:24:27,13.6,False,797.8,,DRV745,False
TRP008021,MANDI018,WH-Central,2026-01-06 13:48:27,2026-01-07 03:24:27,13.6,False,797.8,,DRV745,False
TRP002451,MANDI046,WH-Central,2026-01-06 15:11:45,2026-01-06 22:35:00,7.39,False,362.0,DL-80-CD-6870,DRV565,False
TRP003495,MANDI005,WH-West,2026-01-06 15:35:38,2026-01-07 00:41:38,9.1,False,,HR-19-DF-8338,,False
TRP008643,MANDI023,WH-Central,2026-01-06 16:02:00,2026-01-06 00:00:00,16.03,True,359.8,HR-53-AB-2563,,False
TRP002041,MANDI049,WH-South,2026-01-06 17:22:00,2026-01-07 11:34:32,18.21,False,,PB-32-DF-8785,,False
TRP004156,MANDI042,WH-East,2026-01-06 19:32:00,2026-01-07 03:56:00,8.4,False,,PB-39-DF-4321,DRV845,False
TRP001518,MANDI036,WH-East,2026-01-06 20:15:28,2026-01-07 00:00:00,3.74,False,588.5,UP-45-AB-5700,DRV886,False
TRP000227,MANDI006,WH-West,2026-01-06 21:18:34,2026-01-07 09:06:34,11.8,False,607.8,,DRV679,False
TRP003932,MANDI038,WH-South,2026-01-06 21:27:27,2026-01-07 00:00:00,2.54,False,438.3,,DRV846,False
TRP002554,MANDI047,WH-Central,2026-01-07 00:00:00,2026-01-08 03:48:42,27.81,False,1031.6,UP-25-DF-3660,DRV392,True
TRP009609,MANDI028,WH-East,2026-01-07 00:00:00,2026-01-07 15:57:44,15.96,False,858.0,DL-13-CD-8116,,False
TRP006026,MANDI002,WH-North,2026-01-07 00:00:05,2026-01-07 11:36:00,11.6,False,571.5,PB-96-CD-6056,DRV996,False
TRP003459,MANDI008,WH-South,2026-01-07 00:29:02,2026-01-07 06:47:02,6.3,False,362.7,UP-24-CD-2690,DRV336,False
TRP006297,MANDI029,WH-East,2026-01-07 00:46:00,2026-01-07 18:10:08,17.4,False,952.5,DL-73-AB-4819,DRV648,False
TRP004652,MANDI004,WH-Central,2026-01-07 01:08:10,2026-01-07 09:20:00,8.2,False,488.6,DL-77-CD-9358,DRV141,False
TRP005399,MANDI056,WH-South,2026-01-07 03:37:00,2026-01-07 12:31:26,8.91,False,454.6,UP-11-CD-3760,,False
TRP004089,MANDI034,WH-East,2026-01-07 04:21:24,2026-01-08 02:03:24,21.7,False,,UP-86-CD-2123,DRV239,True
TRP003713,MANDI041,WH-West,2026-01-07 04:38:00,2026-01-07 00:00:00,4.63,True,,RJ-11-CD-5871,DRV749,False
TRP004809,MANDI007,WH-West,2026-01-07 04:43:36,2026-01-08 03:07:36,22.4,False,1181.1,RJ-44-DF-9068,DRV941,False
TRP008525,MANDI048,WH-North,2026-01-07 05:42:00,,3.3,False,173.3,HR-98-BC-6927,DRV875,False
TRP004891,MANDI055,WH-Central,2026-01-07 07:11:34,2026-01-07 22:17:34,15.1,False,754.1,UP-21-AB-1660,DRV494,False
TRP008695,MANDI029,WH-North,2026-01-07 07:20:00,2026-01-07 17:26:45,10.11,False,438.1,DL-44-AB-2270,DRV522,False
TRP008695,MANDI029,WH-North,2026-01-07 07:20:00,2026-01-07 17:26:45,10.11,False,438.1,DL-44-AB-2270,DRV522,False
TRP002264,MANDI013,WH-East,2026-01-07 07:22:00,2026-01-08 03:34:24,20.21,False,822.9,UP-92-BC-3481,DRV434,False
TRP003002,MANDI054,Export-Terminal,2026-01-07 07:31:00,2026-01-07 11:19:00,3.8,False,183.9,RJ-73-AB-2171,,False
TRP003073,MANDI049,WH-West,2026-01-07 07:49:37,2026-01-07 15:43:37,7.9,False,440.2,RJ-84-BC-8855,,False
TRP006390,MANDI007,WH-South,2026-01-07 07:54:29,2026-01-07 14:12:29,6.3,False,,RJ-76-BC-5703,DRV784,False
TRP007786,MANDI036,WH-South,2026-01-07 07:59:19,2026-01-07 13:11:19,5.2,False,289.2,HR-56-AB-8342,DRV345,False
TRP005123,MANDI033,Export-Terminal,2026-01-07 08:39:54,2026-01-08 00:03:54,15.4,False,697.8,HR-32-AB-4084,DRV974,False
TRP009754,MANDI056,WH-West,2026-01-07 09:12:00,2026-01-08 06:00:49,20.81,False,896.6,RJ-99-CD-1117,DRV338,True
TRP009754,MANDI056,WH-West,2026-01-07 09:12:00,2026-01-08 06:00:49,20.81,False,896.6,RJ-99-CD-1117,DRV338,True
TRP001509,MANDI043,WH-East,2026-01-07 09:22:00,2026-01-07 00:00:00,9.37,True,705.4,,DRV314,False
TRP009262,MANDI041,WH-Central,2026-01-07 09:56:00,2026-01-07 00:00:00,9.93,True,549.8,UP-74-DF-4424,DRV932,False
TRP008854,MANDI048,WH-North,2026-01-07 11:56:48,2026-01-07 21:02:48,9.1,False,434.5,UP-83-CD-6782,DRV942,False
TRP003370,MANDI008,WH-East,2026-01-07 12:25:22,2026-01-07 16:37:00,4.19,False,225.0,UP-12-BC-4920,DRV266,False
TRP001626,MANDI033,Export-Terminal,2026-01-07 12:36:10,2026-01-08 12:24:10,23.8,False,1338.6,PB-21-BC-6163,DRV659,True
TRP006099,MANDI034,WH-South,2026-01-07 13:11:00,2026-01-07 00:00:00,13.18,True,333.0,HR-83-DF-7490,DRV988,False
TRP002791,MANDI012,WH-South,2026-01-07 13:28:00,2026-01-08 08:52:15,19.4,False,942.7,HR-54-AB-1983,DRV533,False
TRP002317,MANDI050,WH-East,2026-01-07 14:01:37,,13.7,False,731.6,PB-45-CD-1750,DRV809,False
TRP007042,MANDI037,WH-Central,2026-01-07 14:27:00,2026-01-08 13:51:00,23.4,False,1175.7,DL-86-AB-4829,DRV795,True
TRP005530,MANDI035,WH-West,2026-01-07 15:56:21,2026-01-08 03:14:00,11.29,False,590.7,UP-32-CD-8968,DRV301,False
TRP007366,MANDI029,WH-East,2026-01-07 16:43:00,2026-01-07 21:19:22,4.61,False,255.1,RJ-23-AB-8811,DRV535,False
TRP003488,MANDI049,WH-South,2026-01-07 17:05:00,2026-01-08 13:47:00,20.7,False,1032.8,PB-83-AB-9316,DRV866,True
TRP007272,MANDI024,WH-North,2026-01-07 17:52:00,2026-01-07 22:58:31,5.11,False,301.8,HR-25-BC-7798,,False
TRP000142,MANDI019,WH-West,2026-01-07 18:47:19,2026-01-08 11:29:19,16.7,False,997.2,,DRV320,False
TRP005786,MANDI001,WH-South,2026-01-07 18:56:00,2026-01-08 07:50:12,12.9,False,752.0,DL-21-BC-1602,DRV650,False
TRP005887,MANDI040,WH-North,2026-01-07 19:39:00,2026-01-08 10:15:00,14.6,False,854.1,HR-56-CD-3336,,False
TRP008354,MANDI022,WH-East,2026-01-07 20:55:00,2026-01-08 00:00:00,3.08,False,155.3,HR-62-AB-8562,DRV915,False
TRP006553,MANDI013,WH-West,2026-01-07 21:31:29,,3.2,False,141.0,PB-57-AB-5087,DRV384,False
TRP006553,MANDI013,WH-West,2026-01-07 21:31:29,,3.2,False,141.0,PB-57-AB-5087,DRV384,False
TRP002881,MANDI045,WH-South,2026-01-07 21:44:00,2026-01-08 01:14:49,3.51,False,164.9,,DRV987,False
TRP000961,MANDI043,WH-North,2026-01-07 21:56:00,2026-01-08 18:02:05,20.1,False,1164.1,DL-61-BC-2591,DRV807,False
TRP005238,MANDI021,WH-North,2026-01-07 22:05:00,2026-01-08 06:53:45,8.81,False,520.2,UP-70-DF-3575,DRV328,False
TRP002686,MANDI008,WH-South,2026-01-07 22:06:00,2026-01-08 04:12:22,6.11,False,280.9,,DRV899,False
TRP006584,MANDI049,WH-Central,2026-01-08 00:00:00,,5.7,False,306.6,UP-86-CD-6858,DRV536,False
TRP004110,MANDI050,WH-East,2026-01-08 00:00:00,2026-01-09 00:00:00,24.0,False,1207.1,RJ-35-BC-8830,DRV838,False
TRP007796,MANDI024,WH-West,2026-01-08 00:00:00,2026-01-08 23:23:40,23.39,False,667.4,PB-19-CD-7925,DRV912,True
TRP009650,MANDI017,WH-North,2026-01-08 00:00:00,2026-01-08 14:16:25,14.27,False,629.3,PB-61-AB-5551,DRV312,False
TRP001943,MANDI045,Export-Terminal,2026-01-08 00:30:53,2026-01-08 19:12:53,18.7,False,763.9,RJ-60-AB-2338,,True
TRP007626,MANDI036,WH-East,2026-01-08 00:44:20,2026-01-08 08:02:20,7.3,False,402.6,UP-59-BC-2698,DRV149,False
TRP006006,MANDI053,WH-Central,2026-01-08 03:57:00,2026-01-08 08:33:42,4.61,False,245.4,RJ-76-BC-8914,,False
TRP006006,MANDI053,WH-Central,2026-01-08 03:57:00,2026-01-08 08:33:42,4.61,False,245.4,RJ-76-BC-8914,,False
TRP001867,MANDI053,WH-West,2026-01-08 05:43:43,2026-01-08 11:55:43,6.2,False,331.3,DL-34-AB-1383,DRV274,False
TRP003032,MANDI033,WH-East,2026-01-08 05:44:44,2026-01-08 22:56:44,17.2,False,,RJ-55-CD-8694,DRV947,False
TRP005972,MANDI057,WH-South,2026-01-08 06:20:43,2026-01-08 15:38:43,9.3,False,498.7,RJ-55-CD-8697,DRV627,False
TRP002638,MANDI001,WH-East,2026-01-08 07:21:00,2026-01-08 17:09:00,9.8,False,506.1,PB-23-CD-3048,DRV504,False
TRP006508,MANDI044,WH-North,2026-01-08 07:35:00,2026-01-08 22:59:06,15.4,False,904.0,,DRV182,False
TRP000318,MANDI042,WH-East,2026-01-08 08:22:48,2026-01-08 11:04:48,2.7,False,141.8,HR-99-AB-9638,DRV840,False
TRP004886,MANDI005,Export-Terminal,2026-01-08 08:41:57,2026-01-08 13:29:00,4.78,False,261.3,UP-96-DF-3082,DRV175,False
TRP008751,MANDI005,WH-West,2026-01-08 09:07:31,2026-01-08 00:00:00,9.13,True,344.4,,DRV567,False
TRP000185,MANDI011,WH-North,2026-01-08 09:20:45,2026-01-09 06:32:00,21.19,False,1185.5,PB-14-BC-8291,,True
TRP008706,MANDI026,WH-Central,2026-01-08 09:56:00,2026-01-09 06:44:09,20.8,False,1050.0,RJ-84-DF-5101,DRV761,True
TRP009506,MANDI035,WH-North,2026-01-08 10:26:12,2026-01-08 14:26:12,4.0,False,172.4,HR-70-BC-3370,DRV604,False
TRP009713,MANDI007,WH-North,2026-01-08 12:15:48,2026-01-08 00:00:00,12.26,True,105.2,HR-44-CD-1573,DRV425,False
TRP001115,MANDI019,WH-East,2026-01-08 13:25:06,2026-01-08 20:37:06,7.2,False,365.5,,DRV663,False
TRP009824,MANDI036,WH-East,2026-01-08 13:29:39,2026-01-09 01:59:39,12.5,False,553.9,DL-37-CD-3867,DRV332,False
TRP008106,MANDI006,WH-East,2026-01-08 13:39:52,2026-01-09 00:00:00,10.34,False,1155.3,PB-17-DF-2683,DRV647,False
TRP008976,MANDI019,WH-East,2026-01-08 14:43:32,2026-01-09 01:19:32,10.6,False,611.9,UP-75-AB-4935,,False
TRP008535,MANDI056,WH-Central,2026-01-08 14:49:00,2026-01-09 14:01:00,23.2,False,1045.7,HR-67-BC-2061,DRV217,True
TRP004989,MANDI022,WH-West,2026-01-08 15:33:14,2026-01-08 23:39:14,8.1,False,324.7,HR-15-CD-5841,,False
TRP008155,MANDI005,WH-West,2026-01-08 15:53:00,2026-01-09 01:23:14,9.5,False,473.9,UP-39-DF-7798,,False
TRP008081,MANDI027,WH-South,2026-01-08 15:54:55,2026-01-09 15:30:55,23.6,False,1413.5,DL-84-BC-6541,DRV278,True
TRP008081,MANDI027,WH-South,2026-01-08 15:54:55,2026-01-09 15:30:55,23.6,False,1413.5,DL-84-BC-6541,DRV278,True
TRP007477,MANDI035,Export-Terminal,2026-01-08 16:03:00,2026-01-09 13:27:52,21.41,False,858.3,DL-30-CD-8783,DRV215,True
TRP009620,MANDI035,WH-North,2026-01-08 16:08:48,2026-01-09 07:26:48,15.3,False,746.3,RJ-54-DF-6834,DRV786,True
TRP005151,MANDI047,WH-South,2026-01-08 16:30:00,2026-01-08 21:00:26,4.51,False,232.0,RJ-33-DF-1788,DRV811,False
TRP005822,MANDI053,WH-East,2026-01-08 17:15:00,2026-01-08 23:39:42,6.41,False,342.0,PB-53-BC-9032,DRV560,False
TRP005878,MANDI036,WH-East,2026-01-08 18:04:19,2026-01-09 15:46:00,21.69,False,,RJ-82-BC-7888,DRV299,True
TRP009135,MANDI038,WH-North,2026-01-08 18:25:00,2026-01-09 17:43:22,23.31,False,1078.1,DL-62-AB-4917,,True
TRP007251,MANDI015,WH-Central,2026-01-08 18:25:39,2026-01-08 21:07:00,2.69,False,134.1,RJ-38-AB-3748,DRV149,False
TRP001686,MANDI053,Export-Terminal,2026-01-08 19:15:09,2026-01-09 05:51:09,10.6,False,446.8,,DRV511,False
TRP006496,MANDI043,WH-West,2026-01-08 20:19:10,2026-01-09 04:07:10,7.8,False,367.7,RJ-99-CD-8399,DRV405,False
TRP008580,MANDI008,Export-Terminal,2026-01-08 20:20:49,2026-01-09 09:44:00,13.39,False,562.5,HR-20-DF-5377,DRV926,False
TRP008673,MANDI055,Export-Terminal,2026-01-08 20:23:00,2026-01-09 06:05:00,9.7,False,461.0,UP-67-AB-7956,DRV741,False
TRP006047,MANDI039,WH-West,2026-01-08 20:45:21,2026-01-09 19:27:00,22.69,False,1195.7,HR-18-AB-2070,DRV273,True
TRP008754,MANDI054,WH-South,2026-01-08 22:32:00,2026-01-09 13:38:00,15.1,False,850.9,HR-50-AB-6056,DRV829,False
TRP007844,MANDI054,WH-East,2026-01-08 23:06:00,,16.7,False,924.0,PB-33-BC-3219,DRV150,False
TRP002579,MANDI039,WH-North,2026-01-09 00:00:00,2026-01-10 05:34:05,29.57,False,259.4,DL-12-DF-1794,DRV904,True
TRP005378,MANDI057,WH-Central,2026-01-09 00:00:00,2026-01-10 01:13:13,25.22,False,139.5,HR-81-CD-6239,DRV326,True
TRP007816,MANDI031,WH-Central,2026-01-09 00:00:00,2026-01-09 20:02:00,20.03,False,165.2,PB-47-CD-4446,DRV742,True
TRP008257,MANDI008,Export-Terminal,2026-01-09 00:00:00,2026-01-09 23:18:52,23.31,False,1269.7,HR-52-AB-9420,DRV435,True
TRP008661,MANDI027,WH-East,2026-01-09 00:00:00,2026-01-10 18:26:34,42.44,False,964.1,DL-16-DF-7050,DRV142,True
TRP009558,MANDI028,WH-South,2026-01-09 00:00:00,,14.5,False,751.0,RJ-13-CD-5267,DRV496,False
TRP005974,MANDI014,Export-Terminal,2026-01-09 00:34:00,2026-01-09 12:22:31,11.81,False,544.2,PB-76-CD-2185,DRV150,False
TRP001253,MANDI027,WH-South,2026-01-09 00:42:00,2026-01-09 05:30:00,4.8,False,207.1,,DRV901,False
TRP003277,MANDI005,WH-South,2026-01-09 01:19:20,2026-01-09 13:19:20,12.0,False,572.4,PB-35-AB-4960,DRV130,False
TRP008448,MANDI029,WH-West,2026-01-09 01:20:00,2026-01-09 23:50:04,22.5,False,925.5,RJ-92-BC-5877,DRV720,True
TRP000358,MANDI056,Export-Terminal,2026-01-09 02:07:50,2026-01-09 00:00:00,2.13,True,640.0,UP-18-DF-5839,DRV579,False
TRP002171,MANDI044,WH-South,2026-01-09 02:39:00,2026-01-09 19:27:23,16.81,False,981.4,,,True
TRP000811,MANDI024,WH-South,2026-01-09 03:20:00,2026-01-09 12:14:00,8.9,False,362.3,UP-91-CD-9043,DRV336,False
TRP003272,MANDI043,WH-South,2026-01-09 04:06:00,2026-01-09 16:30:23,12.41,False,677.3,RJ-44-BC-2002,DRV816,False
TRP000525,MANDI042,WH-West,2026-01-09 04:47:15,2026-01-09 20:05:15,15.3,False,811.3,HR-86-BC-3575,DRV935,False
TRP008504,MANDI056,WH-East,2026-01-09 04:56:27,2026-01-09 16:26:27,11.5,False,644.7,UP-60-DF-5230,DRV715,False
TRP002818,MANDI008,WH-South,2026-01-09 05:06:30,2026-01-09 00:00:00,5.11,True,715.7,RJ-29-DF-4581,,False
TRP001741,MANDI005,Export-Terminal,2026-01-09 06:43:46,2026-01-09 09:31:00,2.79,False,,,DRV962,False
TRP002267,MANDI035,WH-North,2026-01-09 08:10:07,2026-01-09 11:46:07,3.6,False,195.4,PB-22-AB-4956,DRV552,False
TRP002589,MANDI057,WH-East,2026-01-09 08:23:00,2026-01-09 17:53:30,9.51,False,454.7,HR-97-DF-5607,DRV435,False
TRP004861,MANDI028,WH-Central,2026-01-09 09:42:10,2026-01-10 01:06:10,15.4,False,887.9,HR-55-CD-6271,DRV208,False
TRP002598,MANDI040,WH-South,2026-01-09 09:58:47,2026-01-09 21:22:00,11.39,False,548.8,PB-43-BC-8156,DRV454,False
TRP007947,MANDI008,WH-West,2026-01-09 10:28:15,2026-01-09 18:34:15,8.1,False,464.1,RJ-27-AB-7478,DRV826,False
TRP007282,MANDI016,WH-East,2026-01-09 10:34:06,2026-01-10 00:00:00,13.43,False,701.0,DL-97-DF-1173,DRV480,False
TRP003187,MANDI018,WH-Central,2026-01-09 11:11:32,2026-01-09 00:00:00,11.19,True,386.4,UP-14-CD-5954,DRV728,False
TRP005356,MANDI028,WH-East,2026-01-09 11:33:49,2026-01-09 00:00:00,11.56,True,413.0,,,False
TRP006856,MANDI036,WH-Central,2026-01-09 11:38:29,,8.0,False,465.8,RJ-92-BC-2922,DRV646,False
TRP007443,MANDI030,WH-Central,2026-01-09 11:45:52,2026-01-09 19:33:00,7.79,False,442.2,UP-29-DF-7926,DRV759,False
TRP009255,MANDI055,WH-East,2026-01-09 12:33:56,2026-01-09 15:15:56,2.7,False,,HR-96-AB-3762,DRV179,False
TRP008290,MANDI017,WH-West,2026-01-09 12:37:00,2026-01-10 00:01:31,11.41,False,,HR-28-BC-3932,DRV967,False
TRP009748,MANDI057,WH-Central,2026-01-09 13:41:00,2026-01-09 18:35:05,4.9,False,197.9,RJ-63-BC-8672,DRV613,False
TRP002491,MANDI002,WH-North,2026-01-09 14:53:22,2026-01-09 23:29:22,8.6,False,346.7,PB-81-BC-1053,DRV121,False
TRP004055,MANDI013,WH-West,2026-01-09 15:54:17,2026-01-10 00:00:00,8.1,False,843.3,HR-40-DF-2597,DRV620,False
TRP002690,MANDI004,Export-Terminal,2026-01-09 16:46:06,2026-01-10 00:34:06,7.8,False,318.4,PB-29-BC-8552,DRV385,False
TRP004457,MANDI022,Export-Terminal,2026-01-09 16:51:09,2026-01-09 22:57:00,6.1,False,,UP-56-CD-2977,DRV775,False
TRP005022,MANDI044,WH-North,2026-01-09 18:18:00,2026-01-10 00:30:35,6.21,False,,DL-70-DF-8337,DRV951,False
TRP003373,MANDI035,WH-East,2026-01-09 19:19:00,2026-01-10 02:49:25,7.51,False,332.4,PB-15-DF-1203,,False
TRP007070,MANDI043,WH-West,2026-01-09 20:03:00,2026-01-10 07:15:00,11.2,False,559.0,DL-34-CD-8886,,False
TRP007590,MANDI027,WH-East,2026-01-09 20:13:59,2026-01-10 00:37:59,4.4,False,,,DRV397,False
TRP006961,MANDI052,Export-Terminal,2026-01-09 21:09:15,2026-01-10 05:15:15,8.1,False,359.7,PB-91-BC-5992,DRV691,False
TRP008352,MANDI022,WH-South,2026-01-09 21:51:00,2026-01-10 00:00:00,2.15,False,1259.1,DL-29-CD-1946,DRV901,False
TRP007449,MANDI004,WH-North,2026-01-09 23:07:00,2026-01-10 19:07:25,20.01,False,1100.1,RJ-98-AB-1811,,False
TRP006238,MANDI012,WH-Central,2026-01-09 23:34:00,2026-01-10 19:46:00,20.2,False,1063.8,PB-11-CD-1285,DRV109,False
TRP002433,MANDI056,WH-West,2026-01-10 00:00:00,2026-01-11 09:53:00,33.88,False,744.4,RJ-20-AB-7691,DRV952,True
TRP008498,MANDI003,WH-West,2026-01-10 00:15:13,2026-01-10 22:21:13,22.1,False,1298.1,HR-70-DF-4268,DRV501,True
TRP006880,MANDI009,WH-Central,2026-01-10 00:23:06,2026-01-10 09:17:06,8.9,False,443.9,PB-11-CD-4218,DRV892,False
TRP009496,MANDI021,WH-West,2026-01-10 00:38:00,2026-01-10 05:26:00,4.8,False,264.1,PB-66-AB-2068,DRV915,False
TRP007097,MANDI021,WH-North,2026-01-10 00:44:17,2026-01-10 10:50:00,10.1,False,542.4,DL-42-AB-2548,DRV288,False
TRP005531,MANDI047,WH-East,2026-01-10 01:48:39,2026-01-11 00:54:39,23.1,False,1197.2,RJ-26-DF-1393,,True
TRP003255,MANDI026,WH-North,2026-01-10 04:34:55,2026-01-10 21:10:55,16.6,False,824.6,HR-95-CD-8146,,False
TRP000639,MANDI013,WH-West,2026-01-10 04:38:00,2026-01-10 07:50:00,3.2,False,145.1,HR-40-AB-5649,,False
TRP004168,MANDI002,WH-North,2026-01-10 04:59:04,2026-01-10 14:23:04,9.4,False,539.3,DL-20-CD-2240,DRV782,False
TRP000245,MANDI016,WH-South,2026-01-10 05:21:00,2026-01-10 00:00:00,5.35,True,216.3,DL-58-DF-1545,DRV274,False
TRP001275,MANDI018,WH-East,2026-01-10 05:29:18,2026-01-10 20:23:00,14.9,False,647.0,DL-37-BC-4298,DRV382,False
TRP002804,MANDI038,WH-South,2026-01-10 07:00:33,2026-01-11 00:12:33,17.2,False,752.2,RJ-27-AB-8345,DRV392,False
TRP007961,MANDI023,WH-West,2026-01-10 07:25:00,2026-01-11 02:49:22,19.41,False,931.7,RJ-53-AB-1086,DRV729,False
TRP004758,MANDI029,WH-South,2026-01-10 07:26:00,2026-01-10 15:08:00,7.7,False,387.1,RJ-43-CD-5389,DRV168,False
TRP008676,MANDI012,WH-South,2026-01-10 07:44:42,2026-01-10 11:50:42,4.1,False,172.4,DL-59-CD-5337,DRV858,False
TRP006879,MANDI024,WH-West,2026-01-10 07:48:18,2026-01-11 02:48:00,19.0,False,1135.7,UP-80-DF-8277,DRV351,False
